org_id,img_id,Day,Clone,Imaging,org_size_px2,org_size_mikrometer2
52,org52_B2A-2_d30_LabB,30,B2A-2,LabB,283609,2542302
53,org53_B2A-2_d02_LabA,2,B2A-2,LabA,19998,200268
53,org53_B2A-2_d02_LabB,2,B2A-2,LabB,22987,206058
53,org53_B2A-2_d05_LabA,5,B2A-2,LabA,80091,802065
53,org53_B2A-2_d05_LabB,5,B2A-2,LabB,85306,764692
53,org53_B2A-2_d08_LabA,8,B2A-2,LabA,81535,816526
53,org53_B2A-2_d08_LabB,8,B2A-2,LabB,86160,772348
53,org53_B2A-2_d10_LabA,10,B2A-2,LabA,90736,908668
53,org53_B2A-2_d10_LabB,10,B2A-2,LabB,96135,861764
53,org53_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,46358,464249
53,org53_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,91008,911392
53,org53_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,50631,453862
53,org53_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,127699,1144708
53,org53_B2A-2_d16_LabA,16,B2A-2,LabA,63754,638459
53,org53_B2A-2_d16_LabB,16,B2A-2,LabB,74145,664644
53,org53_B2A-2_d19_LabA,19,B2A-2,LabA,95063,952001
53,org53_B2A-2_d19_LabB,19,B2A-2,LabB,98664,884435
53,org53_B2A-2_d22_LabA,22,B2A-2,LabA,58203,582869
53,org53_B2A-2_d22_LabB,22,B2A-2,LabB,64442,577665
53,org53_B2A-2_d25_LabA,25,B2A-2,LabA,89827,899565
53,org53_B2A-2_d25_LabB,25,B2A-2,LabB,97960,878124
53,org53_B2A-2_d30_LabA,30,B2A-2,LabA,143346,1435527
53,org53_B2A-2_d30_LabB,30,B2A-2,LabB,156738,1405016
54,org54_B2A-2_d02_LabA,2,B2A-2,LabA,22788,228209
54,org54_B2A-2_d02_LabB,2,B2A-2,LabB,20873,187108
54,org54_B2A-2_d05_LabA,5,B2A-2,LabA,88810,889381
54,org54_B2A-2_d05_LabB,5,B2A-2,LabB,95862,859317
54,org54_B2A-2_d08_LabA,8,B2A-2,LabA,77300,774115
54,org54_B2A-2_d08_LabB,8,B2A-2,LabB,80493,721548
54,org54_B2A-2_d10_LabA,10,B2A-2,LabA,88801,889291
54,org54_B2A-2_d10_LabB,10,B2A-2,LabB,99068,888056
54,org54_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,43926,439893
54,org54_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,130629,1308174
54,org54_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,48520,434939
54,org54_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,145324,1302700
54,org54_B2A-2_d16_LabA,16,B2A-2,LabA,71529,716322
54,org54_B2A-2_d16_LabB,16,B2A-2,LabB,78477,703476
54,org54_B2A-2_d19_LabA,19,B2A-2,LabA,102264,1024115
54,org54_B2A-2_d19_LabB,19,B2A-2,LabB,100490,900803
54,org54_B2A-2_d22_LabA,22,B2A-2,LabA,174694,1749459
54,org54_B2A-2_d22_LabB,22,B2A-2,LabB,180701,1619823
54,org54_B2A-2_d25_LabA,25,B2A-2,LabA,216067,2163786
54,org54_B2A-2_d25_LabB,25,B2A-2,LabB,242426,2173133
54,org54_B2A-2_d30_LabA,30,B2A-2,LabA,330546,3310227
54,org54_B2A-2_d30_LabB,30,B2A-2,LabB,342747,3072421
55,org55_B2A-2_d02_LabA,2,B2A-2,LabA,20928,209582
55,org55_B2A-2_d02_LabB,2,B2A-2,LabB,21209,190120
55,org55_B2A-2_d05_LabA,5,B2A-2,LabA,82433,825519
55,org55_B2A-2_d05_LabB,5,B2A-2,LabB,93320,836531
55,org55_B2A-2_d08_LabA,8,B2A-2,LabA,65115,652089
55,org55_B2A-2_d08_LabB,8,B2A-2,LabB,72295,648060
55,org55_B2A-2_d10_LabA,10,B2A-2,LabA,74602,747096
55,org55_B2A-2_d10_LabB,10,B2A-2,LabB,80536,721933
55,org55_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,30389,304328
55,org55_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,53171,532477
55,org55_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,32486,291208
55,org55_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,69879,626403
55,org55_B2A-2_d16_LabA,16,B2A-2,LabA,44795,448596
55,org55_B2A-2_d16_LabB,16,B2A-2,LabB,46287,414922
55,org55_B2A-2_d19_LabA,19,B2A-2,LabA,66980,670766
55,org55_B2A-2_d19_LabB,19,B2A-2,LabB,71445,640441
55,org55_B2A-2_d22_LabA,22,B2A-2,LabA,92504,926374
55,org55_B2A-2_d22_LabB,22,B2A-2,LabB,98359,881701
55,org55_B2A-2_d25_LabA,25,B2A-2,LabA,101535,1016814
55,org55_B2A-2_d25_LabB,25,B2A-2,LabB,108079,968832
55,org55_B2A-2_d30_LabA,30,B2A-2,LabA,152969,1531896
55,org55_B2A-2_d30_LabB,30,B2A-2,LabB,148252,1328947
56,org56_B2A-2_d02_LabA,2,B2A-2,LabA,19830,198586
56,org56_B2A-2_d02_LabB,2,B2A-2,LabB,23020,206354
56,org56_B2A-2_d05_LabA,5,B2A-2,LabA,80086,802015
56,org56_B2A-2_d05_LabB,5,B2A-2,LabB,83062,744577
56,org56_B2A-2_d08_LabA,8,B2A-2,LabA,73515,736210
56,org56_B2A-2_d08_LabB,8,B2A-2,LabB,78598,704561
56,org56_B2A-2_d10_LabA,10,B2A-2,LabA,78692,788055
56,org56_B2A-2_d10_LabB,10,B2A-2,LabB,84775,759932
56,org56_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,45173,452381
56,org56_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,79881,799962
56,org56_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,47299,423993
56,org56_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,87873,787703
56,org56_B2A-2_d16_LabA,16,B2A-2,LabA,65711,658058
56,org56_B2A-2_d16_LabB,16,B2A-2,LabB,68762,616390
56,org56_B2A-2_d19_LabA,19,B2A-2,LabA,110697,1108566
56,org56_B2A-2_d19_LabB,19,B2A-2,LabB,105605,946655
56,org56_B2A-2_d22_LabA,22,B2A-2,LabA,117674,1178437
56,org56_B2A-2_d22_LabB,22,B2A-2,LabB,130373,1168678
56,org56_B2A-2_d25_LabA,25,B2A-2,LabA,156415,1566406
56,org56_B2A-2_d25_LabB,25,B2A-2,LabB,153884,1379433
56,org56_B2A-2_d30_LabA,30,B2A-2,LabA,231567,2319009
56,org56_B2A-2_d30_LabB,30,B2A-2,LabB,249816,2239378
57,org57_B2A-2_d02_LabA,2,B2A-2,LabA,22788,228209
57,org57_B2A-2_d02_LabB,2,B2A-2,LabB,21383,191680
57,org57_B2A-2_d05_LabA,5,B2A-2,LabA,82563,826821
57,org57_B2A-2_d05_LabB,5,B2A-2,LabB,88458,792947
57,org57_B2A-2_d08_LabA,8,B2A-2,LabA,82066,821843
57,org57_B2A-2_d08_LabB,8,B2A-2,LabB,88844,796407
57,org57_B2A-2_d10_LabA,10,B2A-2,LabA,107682,1078373
57,org57_B2A-2_d10_LabB,10,B2A-2,LabB,114566,1026982
57,org57_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,46739,468064
57,org57_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,130231,1304188
57,org57_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,52506,470669
57,org57_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,144050,1291280
57,org57_B2A-2_d16_LabA,16,B2A-2,LabA,69932,700328
57,org57_B2A-2_d16_LabB,16,B2A-2,LabB,69701,624807
57,org57_B2A-2_d19_LabA,19,B2A-2,LabA,85916,860399
57,org57_B2A-2_d19_LabB,19,B2A-2,LabB,86803,778111
57,org57_B2A-2_d22_LabA,22,B2A-2,LabA,124857,1250371
57,org57_B2A-2_d22_LabB,22,B2A-2,LabB,127758,1145236
57,org57_B2A-2_d25_LabA,25,B2A-2,LabA,143688,1438952
57,org57_B2A-2_d25_LabB,25,B2A-2,LabB,158277,1418812
57,org57_B2A-2_d30_LabA,30,B2A-2,LabA,223839,2241618
57,org57_B2A-2_d30_LabB,30,B2A-2,LabB,243981,2187072
58,org58_B2A-2_d02_LabA,2,B2A-2,LabA,20180,202091
58,org58_B2A-2_d02_LabB,2,B2A-2,LabB,25218,226057
58,org58_B2A-2_d05_LabA,5,B2A-2,LabA,84288,844095
58,org58_B2A-2_d05_LabB,5,B2A-2,LabB,91900,823801
58,org58_B2A-2_d08_LabA,8,B2A-2,LabA,74524,746315
58,org58_B2A-2_d08_LabB,8,B2A-2,LabB,77488,694611
58,org58_B2A-2_d10_LabA,10,B2A-2,LabA,89012,891404
58,org58_B2A-2_d10_LabB,10,B2A-2,LabB,90153,808141
58,org58_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,41518,415779
58,org58_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,99519,996625
58,org58_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,44308,397182
58,org58_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,125963,1129146
58,org58_B2A-2_d16_LabA,16,B2A-2,LabA,59288,593735
58,org58_B2A-2_d16_LabB,16,B2A-2,LabB,61953,555353
58,org58_B2A-2_d19_LabA,19,B2A-2,LabA,72991,730963
58,org58_B2A-2_d19_LabB,19,B2A-2,LabB,75225,674325
58,org58_B2A-2_d22_LabA,22,B2A-2,LabA,112057,1122186
58,org58_B2A-2_d22_LabB,22,B2A-2,LabB,104052,932733
58,org58_B2A-2_d25_LabA,25,B2A-2,LabA,135934,1361300
58,org58_B2A-2_d25_LabB,25,B2A-2,LabB,142759,1279707
58,org58_B2A-2_d30_LabA,30,B2A-2,LabA,155000,1552235
58,org58_B2A-2_d30_LabB,30,B2A-2,LabB,152289,1365135
59,org59_B2A-2_d02_LabA,2,B2A-2,LabA,21626,216572
59,org59_B2A-2_d02_LabB,2,B2A-2,LabB,24418,218886
59,org59_B2A-2_d05_LabA,5,B2A-2,LabA,88124,882511
59,org59_B2A-2_d05_LabB,5,B2A-2,LabB,96093,861388
59,org59_B2A-2_d08_LabA,8,B2A-2,LabA,78194,783068
59,org59_B2A-2_d08_LabB,8,B2A-2,LabB,79548,713077
59,org59_B2A-2_d10_LabA,10,B2A-2,LabA,82502,826210
59,org59_B2A-2_d10_LabB,10,B2A-2,LabB,89600,803184
59,org59_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,36373,364255
59,org59_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,100466,1006109
59,org59_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,39452,353652
59,org59_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,115692,1037076
59,org59_B2A-2_d16_LabA,16,B2A-2,LabA,55977,560577
59,org59_B2A-2_d16_LabB,16,B2A-2,LabB,60709,544202
59,org59_B2A-2_d19_LabA,19,B2A-2,LabA,74352,744592
59,org59_B2A-2_d19_LabB,19,B2A-2,LabB,78523,703889
59,org59_B2A-2_d22_LabA,22,B2A-2,LabA,106919,1070732
59,org59_B2A-2_d22_LabB,22,B2A-2,LabB,112707,1010318
59,org59_B2A-2_d25_LabA,25,B2A-2,LabA,176434,1766884
59,org59_B2A-2_d25_LabB,25,B2A-2,LabB,179909,1612724
59,org59_B2A-2_d30_LabA,30,B2A-2,LabA,198548,1988343
59,org59_B2A-2_d30_LabB,30,B2A-2,LabB,199580,1789057
60,org60_B2A-2_d02_LabA,2,B2A-2,LabA,21655,216862
60,org60_B2A-2_d02_LabB,2,B2A-2,LabB,22063,197775
60,org60_B2A-2_d05_LabA,5,B2A-2,LabA,86052,861761
60,org60_B2A-2_d05_LabB,5,B2A-2,LabB,92870,832497
60,org60_B2A-2_d08_LabA,8,B2A-2,LabA,77672,777840
60,org60_B2A-2_d08_LabB,8,B2A-2,LabB,83235,746128
60,org60_B2A-2_d10_LabA,10,B2A-2,LabA,84304,844256
60,org60_B2A-2_d10_LabB,10,B2A-2,LabB,89479,802099
60,org60_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,41446,415058
60,org60_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,72469,725735
60,org60_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,44009,394501
60,org60_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,80637,722839
60,org60_B2A-2_d16_LabA,16,B2A-2,LabA,56750,568318
60,org60_B2A-2_d16_LabB,16,B2A-2,LabB,58301,522616
60,org60_B2A-2_d19_LabA,19,B2A-2,LabA,78413,785261
60,org60_B2A-2_d19_LabB,19,B2A-2,LabB,76142,682545
60,org60_B2A-2_d22_LabA,22,B2A-2,LabA,103024,1031726
60,org60_B2A-2_d22_LabB,22,B2A-2,LabB,114713,1028300
60,org60_B2A-2_d25_LabA,25,B2A-2,LabA,151455,1516734
60,org60_B2A-2_d25_LabB,25,B2A-2,LabB,146675,1314810
60,org60_B2A-2_d30_LabA,30,B2A-2,LabA,225148,2254727
60,org60_B2A-2_d30_LabB,30,B2A-2,LabB,229057,2053292
61,org61_B2A-2_d02_LabA,2,B2A-2,LabA,23341,233747
61,org61_B2A-2_d02_LabB,2,B2A-2,LabB,21147,189564
61,org61_B2A-2_d05_LabA,5,B2A-2,LabA,84016,841372
61,org61_B2A-2_d05_LabB,5,B2A-2,LabB,89651,803641
61,org61_B2A-2_d08_LabA,8,B2A-2,LabA,87069,871946
61,org61_B2A-2_d08_LabB,8,B2A-2,LabB,93243,835840
61,org61_B2A-2_d10_LabA,10,B2A-2,LabA,105953,1061058
61,org61_B2A-2_d10_LabB,10,B2A-2,LabB,105752,947972
61,org61_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,51773,518477
61,org61_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,91001,911322
61,org61_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,53887,483049
61,org61_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,150886,1352558
61,org61_B2A-2_d16_LabA,16,B2A-2,LabA,78164,782767
61,org61_B2A-2_d16_LabB,16,B2A-2,LabB,77215,692164
61,org61_B2A-2_d19_LabA,19,B2A-2,LabA,98060,982014
61,org61_B2A-2_d19_LabB,19,B2A-2,LabB,105457,945328
61,org61_B2A-2_d22_LabA,22,B2A-2,LabA,161938,1621715
61,org61_B2A-2_d22_LabB,22,B2A-2,LabB,165954,1487630
61,org61_B2A-2_d25_LabA,25,B2A-2,LabA,220506,2208240
61,org61_B2A-2_d25_LabB,25,B2A-2,LabB,243533,2183056
61,org61_B2A-2_d30_LabA,30,B2A-2,LabA,327202,3276739
61,org61_B2A-2_d30_LabB,30,B2A-2,LabB,345265,3094993
62,org62_B2A-2_d02_LabA,2,B2A-2,LabA,21490,215210
62,org62_B2A-2_d02_LabB,2,B2A-2,LabB,23540,211015
62,org62_B2A-2_d05_LabA,5,B2A-2,LabA,83760,838808
62,org62_B2A-2_d05_LabB,5,B2A-2,LabB,87059,780406
62,org62_B2A-2_d08_LabA,8,B2A-2,LabA,76392,765022
62,org62_B2A-2_d08_LabB,8,B2A-2,LabB,79797,715309
62,org62_B2A-2_d10_LabA,10,B2A-2,LabA,80293,804088
62,org62_B2A-2_d10_LabB,10,B2A-2,LabB,79857,715847
62,org62_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,42586,426474
62,org62_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,113650,1138139
62,org62_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,45800,410556
62,org62_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,112549,1008901
62,org62_B2A-2_d16_LabA,16,B2A-2,LabA,56463,565444
62,org62_B2A-2_d16_LabB,16,B2A-2,LabB,58785,526955
62,org62_B2A-2_d19_LabA,19,B2A-2,LabA,74981,750891
62,org62_B2A-2_d19_LabB,19,B2A-2,LabB,82106,736007
62,org62_B2A-2_d22_LabA,22,B2A-2,LabA,114993,1151588
62,org62_B2A-2_d22_LabB,22,B2A-2,LabB,122602,1099018
62,org62_B2A-2_d25_LabA,25,B2A-2,LabA,151231,1514491
62,org62_B2A-2_d25_LabB,25,B2A-2,LabB,153631,1377165
62,org62_B2A-2_d30_LabA,30,B2A-2,LabA,224928,2252524
62,org62_B2A-2_d30_LabB,30,B2A-2,LabB,224991,2016844
63,org63_B2A-2_d02_LabA,2,B2A-2,LabA,21162,211925
63,org63_B2A-2_d02_LabB,2,B2A-2,LabB,22938,205619
63,org63_B2A-2_d05_LabA,5,B2A-2,LabA,80112,802275
63,org63_B2A-2_d05_LabB,5,B2A-2,LabB,90818,814102
63,org63_B2A-2_d08_LabA,8,B2A-2,LabA,73963,740697
63,org63_B2A-2_d08_LabB,8,B2A-2,LabB,74521,668014
63,org63_B2A-2_d10_LabA,10,B2A-2,LabA,76018,761276
63,org63_B2A-2_d10_LabB,10,B2A-2,LabB,81592,731399
63,org63_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,41480,415398
63,org63_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,97966,981073
63,org63_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,45439,407320
63,org63_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,115578,1036054
63,org63_B2A-2_d16_LabA,16,B2A-2,LabA,62142,622316
63,org63_B2A-2_d16_LabB,16,B2A-2,LabB,65850,590286
63,org63_B2A-2_d19_LabA,19,B2A-2,LabA,78710,788235
63,org63_B2A-2_d19_LabB,19,B2A-2,LabB,79631,713821
63,org63_B2A-2_d22_LabA,22,B2A-2,LabA,145221,1454304
63,org63_B2A-2_d22_LabB,22,B2A-2,LabB,155031,1389715
63,org63_B2A-2_d25_LabA,25,B2A-2,LabA,213501,2138089
63,org63_B2A-2_d25_LabB,25,B2A-2,LabB,173243,1552969
63,org63_B2A-2_d30_LabA,30,B2A-2,LabA,303326,3037634
63,org63_B2A-2_d30_LabB,30,B2A-2,LabB,316833,2840125
64,org64_B2A-2_d02_LabA,2,B2A-2,LabA,24885,249209
64,org64_B2A-2_d02_LabB,2,B2A-2,LabB,27462,246172
64,org64_B2A-2_d05_LabA,5,B2A-2,LabA,93700,938351
64,org64_B2A-2_d05_LabB,5,B2A-2,LabB,96075,861227
64,org64_B2A-2_d08_LabA,8,B2A-2,LabA,80192,803076
64,org64_B2A-2_d08_LabB,8,B2A-2,LabB,85602,767346
64,org64_B2A-2_d10_LabA,10,B2A-2,LabA,92565,926985
64,org64_B2A-2_d10_LabB,10,B2A-2,LabB,95719,858035
64,org64_B2A-2_d12_LabA_after_embedding,12,B2A-2,LabA,49321,493921
64,org64_B2A-2_d12_LabA_before_embedding,12,B2A-2,LabA,141116,1413195
64,org64_B2A-2_d12_LabB_after_embedding,12,B2A-2,LabB,51277,459653
64,org64_B2A-2_d12_LabB_before_embedding,12,B2A-2,LabB,157244,1409552
64,org64_B2A-2_d16_LabA,16,B2A-2,LabA,70667,707689
64,org64_B2A-2_d16_LabB,16,B2A-2,LabB,69942,626968
64,org64_B2A-2_d19_LabA,19,B2A-2,LabA,102592,1027399
64,org64_B2A-2_d19_LabB,19,B2A-2,LabB,106752,956936
64,org64_B2A-2_d22_LabA,22,B2A-2,LabA,171914,1721619
64,org64_B2A-2_d22_LabB,22,B2A-2,LabB,181577,1627676
64,org64_B2A-2_d25_LabA,25,B2A-2,LabA,243210,2435607
64,org64_B2A-2_d25_LabB,25,B2A-2,LabB,214970,1927014
64,org64_B2A-2_d30_LabA,30,B2A-2,LabA,357778,3582939
64,org64_B2A-2_d30_LabB,30,B2A-2,LabB,346590,3106870
